Date,Predicted_Close,Actual_Close,Stock
2022-05-19,1.861612558364868,2.2,APM
2022-05-20,1.910876750946045,2.2,APM
2022-05-23,2.004683494567871,2.18,APM
2022-05-24,2.0427651405334477,2.19,APM
2022-05-30,1.8177752494812007,2.15,APM
2022-05-31,2.043635845184326,2.0,APM
2022-01-03,0.1970347762107849,0.19,BIOHLDG
2022-01-04,0.211665540933609,0.2,BIOHLDG
2022-01-05,0.2086067199707031,0.195,BIOHLDG
2022-01-06,0.2171403765678405,0.195,BIOHLDG
2022-01-07,0.2242336869239807,0.195,BIOHLDG
2022-01-10,0.2049617022275924,0.195,BIOHLDG
2022-01-11,0.2015292346477508,0.19,BIOHLDG
2022-01-12,0.2059263586997985,0.19,BIOHLDG
2022-01-13,0.214526355266571,0.19,BIOHLDG
2022-01-14,0.2132283449172973,0.185,BIOHLDG
2022-01-17,0.2044942826032638,0.185,BIOHLDG
2022-01-19,0.2159908413887024,0.185,BIOHLDG
2022-01-20,0.2048989236354828,0.185,BIOHLDG
2022-01-21,0.2256240397691726,0.18,BIOHLDG
2022-01-24,0.2423988729715347,0.185,BIOHLDG
2022-01-25,0.2114489823579788,0.18,BIOHLDG
2022-01-26,0.207537904381752,0.18,BIOHLDG
2022-01-27,0.2118759155273437,0.17,BIOHLDG
2022-01-28,0.2153131663799286,0.175,BIOHLDG
2022-01-31,0.22275310754776,0.175,BIOHLDG
2022-02-03,0.2441109269857406,0.175,BIOHLDG
2022-02-04,0.2408646494150161,0.175,BIOHLDG
2022-02-07,0.2354074716567993,0.18,BIOHLDG
2022-02-08,0.2602289915084839,0.18,BIOHLDG
2022-02-09,0.2765984237194061,0.175,BIOHLDG
2022-02-10,0.2444245666265487,0.17,BIOHLDG
2022-02-11,0.2301758229732513,0.165,BIOHLDG
2022-02-14,0.2430266141891479,0.17,BIOHLDG
2022-02-15,0.2436406463384628,0.17,BIOHLDG
2022-02-16,0.2618074119091034,0.17,BIOHLDG
2022-02-17,0.2869649529457092,0.17,BIOHLDG
2022-02-18,0.2679846882820129,0.17,BIOHLDG
2022-02-21,0.2741618156433105,0.17,BIOHLDG
2022-02-22,0.3003091812133789,0.17,BIOHLDG
2022-02-23,0.3005959093570709,0.17,BIOHLDG
2022-02-24,0.2700726687908172,0.165,BIOHLDG
2022-02-25,0.248496264219284,0.165,BIOHLDG
2022-02-28,0.2733686864376068,0.155,BIOHLDG
2022-03-01,0.2794609069824219,0.15,BIOHLDG
2022-03-02,0.2916226387023926,0.16,BIOHLDG
2022-03-03,0.2932322919368744,0.155,BIOHLDG
2022-03-04,0.2792625427246094,0.15,BIOHLDG
2022-03-07,0.278505802154541,0.145,BIOHLDG
2022-03-08,0.3028249144554138,0.145,BIOHLDG
2022-03-09,0.2986832559108734,0.145,BIOHLDG
2022-03-10,0.2739817798137665,0.145,BIOHLDG
2022-03-11,0.2521404325962066,0.145,BIOHLDG
2022-03-14,0.2783140838146209,0.14,BIOHLDG
2022-03-15,0.2944559454917907,0.14,BIOHLDG
2022-03-16,0.3014378249645233,0.14,BIOHLDG
2022-03-17,0.2902306020259857,0.14,BIOHLDG
2022-03-18,0.28801029920578,0.145,BIOHLDG
2022-03-21,0.284827709197998,0.145,BIOHLDG
2022-03-22,0.3024351894855499,0.145,BIOHLDG
2022-03-23,0.3058397471904754,0.15,BIOHLDG
2022-03-24,0.2753434479236603,0.15,BIOHLDG
2022-03-25,0.2595666944980621,0.15,BIOHLDG
2022-03-28,0.2916348576545715,0.145,BIOHLDG
2022-03-29,0.3048556745052337,0.15,BIOHLDG
2022-03-30,0.3110229969024658,0.15,BIOHLDG
2022-03-31,0.2961614429950714,0.15,BIOHLDG
2022-04-01,0.2962221205234527,0.145,BIOHLDG
2022-04-04,0.29718679189682,0.15,BIOHLDG
2022-04-05,0.3121448755264282,0.145,BIOHLDG
2022-04-06,0.3185575008392334,0.145,BIOHLDG
2022-04-07,0.2868057191371918,0.15,BIOHLDG
2022-04-08,0.2682649791240692,0.145,BIOHLDG
2022-04-11,0.3071866631507873,0.145,BIOHLDG
2022-04-12,0.3212958574295044,0.145,BIOHLDG
2022-04-13,0.3149302005767822,0.145,BIOHLDG
2022-04-14,0.3049946129322052,0.14,BIOHLDG
2022-04-15,0.3272634744644165,0.145,BIOHLDG
2022-04-18,0.314136803150177,0.14,BIOHLDG
2022-04-20,0.3311561346054077,0.145,BIOHLDG
2022-04-21,0.3430959284305572,0.145,BIOHLDG
2022-04-22,0.3116363883018493,0.14,BIOHLDG
2022-04-25,0.3004634380340576,0.14,BIOHLDG
2022-04-26,0.3185970783233642,0.14,BIOHLDG
2022-04-27,0.3402257859706878,0.135,BIOHLDG
2022-04-28,0.3293814659118652,0.14,BIOHLDG
2022-04-29,0.3164412081241607,0.14,BIOHLDG
2022-05-05,0.3444978594779968,0.14,BIOHLDG
2022-05-06,0.3354999125003814,0.135,BIOHLDG
2022-05-09,0.3426069319248199,0.135,BIOHLDG
2022-05-10,0.3508853018283844,0.135,BIOHLDG
2022-05-11,0.3285322189331054,0.135,BIOHLDG
2022-05-12,0.3278515040874481,0.135,BIOHLDG
2022-05-13,0.3342738747596741,0.14,BIOHLDG
2022-05-17,0.3538360297679901,0.14,BIOHLDG
2022-05-18,0.3404124081134796,0.145,BIOHLDG
2022-01-03,0.4769616723060608,0.545,BSTEAD
2022-01-04,0.4802478551864624,0.545,BSTEAD
2022-01-05,0.4705501794815063,0.545,BSTEAD
2022-01-06,0.4968158900737762,0.54,BSTEAD
2022-01-07,0.5232915282249451,0.54,BSTEAD
2022-01-10,0.4798845052719116,0.545,BSTEAD
2022-01-11,0.4747090935707092,0.555,BSTEAD
2022-01-12,0.4828199744224548,0.555,BSTEAD
2022-01-13,0.5078284740447998,0.565,BSTEAD
2022-01-14,0.4688901305198669,0.56,BSTEAD
2022-01-17,0.4555829465389251,0.56,BSTEAD
2022-01-19,0.4603399932384491,0.55,BSTEAD
2022-01-20,0.4526506662368774,0.545,BSTEAD
2022-01-21,0.4806338846683502,0.545,BSTEAD
2022-01-24,0.4932103157043457,0.545,BSTEAD
2022-01-25,0.4556151032447815,0.535,BSTEAD
2022-01-26,0.4434536695480346,0.54,BSTEAD
2022-01-27,0.4722158312797546,0.54,BSTEAD
2022-01-28,0.5027281641960144,0.54,BSTEAD
2022-01-31,0.4426668286323547,0.54,BSTEAD
2022-02-03,0.4190494418144226,0.535,BSTEAD
2022-02-04,0.4323717355728149,0.54,BSTEAD
2022-02-07,0.4317346215248108,0.55,BSTEAD
2022-02-08,0.4461184442043304,0.55,BSTEAD
2022-02-09,0.4504390060901642,0.555,BSTEAD
2022-02-10,0.4294073581695556,0.56,BSTEAD
2022-02-11,0.4125317931175232,0.57,BSTEAD
2022-02-14,0.4385792016983032,0.58,BSTEAD
2022-02-15,0.4639219045639038,0.59,BSTEAD
2022-02-16,0.4211615920066833,0.58,BSTEAD
2022-02-17,0.4047344923019409,0.595,BSTEAD
2022-02-18,0.4001741707324981,0.625,BSTEAD
2022-02-21,0.4056907296180725,0.605,BSTEAD
2022-02-22,0.4178109169006347,0.615,BSTEAD
2022-02-23,0.4277691543102264,0.615,BSTEAD
2022-02-24,0.399372786283493,0.6,BSTEAD
2022-02-25,0.3938425183296203,0.605,BSTEAD
2022-02-28,0.4182646870613098,0.61,BSTEAD
2022-03-01,0.4240785241127014,0.61,BSTEAD
2022-03-02,0.4065839648246765,0.655,BSTEAD
2022-03-03,0.3912376165390014,0.66,BSTEAD
2022-03-04,0.3942672610282898,0.62,BSTEAD
2022-03-07,0.3705875873565674,0.59,BSTEAD
2022-03-08,0.4058020114898681,0.59,BSTEAD
2022-03-09,0.4350301921367645,0.615,BSTEAD
2022-03-10,0.3855049014091491,0.605,BSTEAD
2022-03-11,0.3975622057914734,0.605,BSTEAD
2022-03-14,0.3985267281532287,0.6,BSTEAD
2022-03-15,0.4010570347309112,0.595,BSTEAD
2022-03-16,0.3938802480697632,0.59,BSTEAD
2022-03-17,0.3643649816513061,0.59,BSTEAD
2022-03-18,0.3820945918560028,0.59,BSTEAD
2022-03-21,0.3510021269321441,0.6,BSTEAD
2022-03-22,0.3937982320785522,0.625,BSTEAD
2022-03-23,0.4257904589176178,0.635,BSTEAD
2022-03-24,0.3693211376667022,0.635,BSTEAD
2022-03-25,0.3696480393409729,0.65,BSTEAD
2022-03-28,0.3775836229324341,0.645,BSTEAD
2022-03-29,0.3912016153335571,0.655,BSTEAD
2022-03-30,0.3747450113296509,0.68,BSTEAD
2022-03-31,0.3576089739799499,0.665,BSTEAD
2022-04-01,0.3687974810600281,0.67,BSTEAD
2022-04-04,0.3493025600910187,0.7,BSTEAD
2022-04-05,0.3835552930831909,0.71,BSTEAD
2022-04-06,0.4108007252216339,0.7,BSTEAD
2022-04-07,0.3674910962581634,0.715,BSTEAD
2022-04-08,0.3524483740329742,0.705,BSTEAD
2022-04-11,0.3685423731803894,0.74,BSTEAD
2022-04-12,0.3811899721622467,0.76,BSTEAD
2022-04-13,0.371708869934082,0.76,BSTEAD
2022-04-14,0.3428875207901001,0.78,BSTEAD
2022-04-15,0.3594897985458374,0.775,BSTEAD
2022-04-18,0.3410830497741699,0.75,BSTEAD
2022-04-20,0.3692421615123749,0.775,BSTEAD
2022-04-21,0.3930703997611999,0.81,BSTEAD
2022-04-22,0.3552911877632141,0.81,BSTEAD
2022-04-25,0.3428741097450256,0.79,BSTEAD
2022-04-26,0.3590209484100342,0.78,BSTEAD
2022-04-27,0.3729060888290405,0.76,BSTEAD
2022-04-28,0.3597674369812011,0.785,BSTEAD
2022-04-29,0.3379592597484588,0.78,BSTEAD
2022-05-05,0.3582163453102112,0.775,BSTEAD
2022-05-06,0.3330781757831573,0.745,BSTEAD
2022-05-09,0.362887442111969,0.735,BSTEAD
2022-05-10,0.3974470496177673,0.735,BSTEAD
2022-05-11,0.3577731549739837,0.73,BSTEAD
2022-05-12,0.3430453538894653,0.675,BSTEAD
2022-05-13,0.3556477427482605,0.695,BSTEAD
2022-05-17,0.3673846125602722,0.735,BSTEAD
2022-05-18,0.3635402917861938,0.72,BSTEAD
2022-01-03,0.8488367199897766,0.805,CAPITALA
2022-01-04,0.6907007694244385,0.81,CAPITALA
2022-01-05,0.6847171783447266,0.805,CAPITALA
2022-01-06,0.8340247869491577,0.815,CAPITALA
2022-01-07,0.8899396657943726,0.795,CAPITALA
2022-01-10,0.852978527545929,0.78,CAPITALA
2022-01-11,0.6430563926696777,0.77,CAPITALA
2022-01-12,0.9061676859855652,0.785,CAPITALA
2022-01-13,0.932669162750244,0.745,CAPITALA
2022-01-14,0.801925003528595,0.62,CAPITALA
2022-01-17,0.8500996828079224,0.615,CAPITALA
2022-01-19,0.7335987091064453,0.59,CAPITALA
2022-01-20,0.6532031297683716,0.595,CAPITALA
2022-01-21,0.8269108533859253,0.605,CAPITALA
2022-01-24,0.8760268092155457,0.595,CAPITALA
2022-01-25,0.8483933210372925,0.59,CAPITALA
2022-01-26,0.6786917448043823,0.59,CAPITALA
2022-01-27,0.8821357488632202,0.58,CAPITALA
2022-01-28,0.9086801409721376,0.58,CAPITALA
2022-01-31,0.8130657076835632,0.545,CAPITALA
2022-02-03,0.7840171456336975,0.58,CAPITALA
2022-02-04,0.6864669322967529,0.575,CAPITALA
2022-02-07,0.7509458065032959,0.565,CAPITALA
2022-02-08,0.7586497068405151,0.66,CAPITALA
2022-02-09,0.7737763524055481,0.685,CAPITALA
2022-02-10,0.7490144968032837,0.665,CAPITALA
2022-02-11,0.6683861017227173,0.67,CAPITALA
2022-02-14,0.8383097648620605,0.63,CAPITALA
2022-02-15,0.813920259475708,0.63,CAPITALA
2022-02-16,0.7587341070175171,0.62,CAPITALA
2022-02-17,0.6735557913780212,0.635,CAPITALA
2022-02-18,0.5249351263046265,0.665,CAPITALA
2022-02-21,0.7276869416236877,0.64,CAPITALA
2022-02-22,0.66092848777771,0.625,CAPITALA
2022-02-23,0.642998218536377,0.63,CAPITALA
2022-02-24,0.6122596859931946,0.615,CAPITALA
2022-02-25,0.5395352840423584,0.64,CAPITALA
2022-02-28,0.7114136815071106,0.625,CAPITALA
2022-03-01,0.6623767018318176,0.635,CAPITALA
2022-03-02,0.6330245733261108,0.63,CAPITALA
2022-03-03,0.6615123748779297,0.65,CAPITALA
2022-03-04,0.5767386555671692,0.625,CAPITALA
2022-03-07,0.6787729263305664,0.625,CAPITALA
2022-03-08,0.6595810651779175,0.665,CAPITALA
2022-03-09,0.6480550169944763,0.64,CAPITALA
2022-03-10,0.6479030847549438,0.66,CAPITALA
2022-03-11,0.5721443891525269,0.635,CAPITALA
2022-03-14,0.6649479866027832,0.62,CAPITALA
2022-03-15,0.666218638420105,0.62,CAPITALA
2022-03-16,0.6425969004631042,0.62,CAPITALA
2022-03-17,0.6545946002006531,0.63,CAPITALA
2022-03-18,0.5580366253852844,0.62,CAPITALA
2022-03-21,0.6693377494812012,0.615,CAPITALA
2022-03-22,0.6451280117034912,0.625,CAPITALA
2022-03-23,0.6809698939323425,0.63,CAPITALA
2022-03-24,0.6773385405540466,0.66,CAPITALA
2022-03-25,0.5962091684341431,0.67,CAPITALA
2022-03-28,0.6783834099769592,0.655,CAPITALA
2022-03-29,0.6523435115814209,0.68,CAPITALA
2022-03-30,0.6498948335647583,0.75,CAPITALA
2022-03-31,0.6478990316390991,0.735,CAPITALA
2022-04-01,0.5860835313796997,0.725,CAPITALA
2022-04-04,0.6600230932235718,0.72,CAPITALA
2022-04-05,0.6673308610916138,0.735,CAPITALA
2022-04-06,0.663725733757019,0.725,CAPITALA
2022-04-07,0.639289140701294,0.7,CAPITALA
2022-04-08,0.5772272348403931,0.71,CAPITALA
2022-04-11,0.6911340951919556,0.7,CAPITALA
2022-04-12,0.6783904433250427,0.69,CAPITALA
2022-04-13,0.6370002031326294,0.7,CAPITALA
2022-04-14,0.6844239830970764,0.705,CAPITALA
2022-04-15,0.6433343887329102,0.705,CAPITALA
2022-04-18,0.7035907506942749,0.705,CAPITALA
2022-04-20,0.6872233152389526,0.71,CAPITALA
2022-04-21,0.6791160106658936,0.715,CAPITALA
2022-04-22,0.6843893527984619,0.705,CAPITALA
2022-04-25,0.6275988221168518,0.69,CAPITALA
2022-04-26,0.7367968559265137,0.705,CAPITALA
2022-04-27,0.7356932163238525,0.7,CAPITALA
2022-04-28,0.6878668069839478,0.705,CAPITALA
2022-04-29,0.7138676047325134,0.72,CAPITALA
2022-05-05,0.723376989364624,0.725,CAPITALA
2022-05-06,0.7340673804283142,0.72,CAPITALA
2022-05-09,0.7380514144897461,0.705,CAPITALA
2022-05-10,0.7639625668525696,0.7,CAPITALA
2022-05-11,0.748748779296875,0.71,CAPITALA
2022-05-12,0.6900701522827148,0.7,CAPITALA
2022-05-13,0.7557598948478699,0.69,CAPITALA
2022-05-17,0.780059814453125,0.7,CAPITALA
2022-05-18,0.7250559329986572,0.705,CAPITALA
2022-01-03,0.8063127994537354,0.8,EUPE
2022-01-04,0.764887809753418,0.82,EUPE
2022-01-05,0.8046019077301025,0.81,EUPE
2022-01-06,0.8020249605178833,0.805,EUPE
2022-01-07,0.8413952589035034,0.815,EUPE
2022-01-10,0.8044413328170776,0.82,EUPE
2022-01-11,0.7663519382476807,0.82,EUPE
2022-01-12,0.8158326745033264,0.805,EUPE
2022-01-13,0.8343565464019775,0.805,EUPE
2022-01-14,0.7765326499938965,0.8,EUPE
2022-01-17,0.7562206387519836,0.8,EUPE
2022-01-19,0.7410804629325867,0.805,EUPE
2022-01-20,0.760902464389801,0.795,EUPE
2022-01-21,0.770127534866333,0.805,EUPE
2022-01-25,0.7852203249931335,0.805,EUPE
2022-01-27,0.7506876587867737,0.805,EUPE
2022-01-28,0.7168270945549011,0.8,EUPE
2022-01-31,0.7902103066444397,0.79,EUPE
2022-02-03,0.8119999170303345,0.81,EUPE
2022-02-04,0.7356579303741455,0.845,EUPE
2022-02-07,0.7166991829872131,0.845,EUPE
2022-02-08,0.6984987258911133,0.845,EUPE
2022-02-09,0.7323854565620422,0.83,EUPE
2022-02-10,0.7300760746002197,0.83,EUPE
2022-02-14,0.7528972029685974,0.8,EUPE
2022-02-15,0.7382059097290039,0.825,EUPE
2022-02-17,0.6843725442886353,0.805,EUPE
2022-02-18,0.754136860370636,0.81,EUPE
2022-02-21,0.764889121055603,0.815,EUPE
2022-02-22,0.7069852352142334,0.815,EUPE
2022-02-23,0.705777108669281,0.8,EUPE
2022-02-24,0.69852614402771,0.78,EUPE
2022-02-25,0.7156363129615784,0.79,EUPE
2022-02-28,0.7128258943557739,0.815,EUPE
2022-03-01,0.7360174655914307,0.795,EUPE
2022-03-02,0.7171930074691772,0.795,EUPE
2022-03-03,0.7023546695709229,0.805,EUPE
2022-03-04,0.744425892829895,0.82,EUPE
2022-03-07,0.7484080791473389,0.765,EUPE
2022-03-08,0.6964592933654785,0.785,EUPE
2022-03-09,0.698669970035553,0.8,EUPE
2022-03-10,0.6948041915893555,0.805,EUPE
2022-03-14,0.690648078918457,0.8,EUPE
2022-03-15,0.71338951587677,0.79,EUPE
2022-03-16,0.7420909404754639,0.79,EUPE
2022-03-17,0.6955265402793884,0.805,EUPE
2022-03-21,0.6814044117927551,0.785,EUPE
2022-03-22,0.7177220582962036,0.785,EUPE
2022-03-23,0.7413803339004517,0.785,EUPE
2022-03-24,0.68084317445755,0.8,EUPE
2022-03-25,0.6809830665588379,0.81,EUPE
2022-03-28,0.6925439834594727,0.8,EUPE
2022-03-30,0.6657589673995972,0.81,EUPE
2022-03-31,0.7039304375648499,0.81,EUPE
2022-04-04,0.753792941570282,0.815,EUPE
2022-04-05,0.6940711736679077,0.825,EUPE
2022-04-06,0.6750380992889404,0.85,EUPE
2022-04-07,0.7140612006187439,0.835,EUPE
2022-04-08,0.7357151508331299,0.835,EUPE
2022-04-11,0.6792086362838745,0.805,EUPE
2022-04-12,0.6649012565612793,0.815,EUPE
2022-04-13,0.6820584535598755,0.82,EUPE
2022-04-15,0.6424663066864014,0.82,EUPE
2022-04-18,0.6945699453353882,0.825,EUPE
2022-04-20,0.7432334423065186,0.84,EUPE
2022-04-22,0.6826714277267456,0.84,EUPE
2022-04-25,0.6504347324371338,0.825,EUPE
2022-04-26,0.700812041759491,0.825,EUPE
2022-04-27,0.7202003002166748,0.825,EUPE
2022-04-28,0.669434666633606,0.835,EUPE
2022-04-29,0.636309027671814,0.84,EUPE
2022-05-05,0.6497339010238647,0.835,EUPE
2022-05-06,0.6493189334869385,0.825,EUPE
2022-05-09,0.6634242534637451,0.825,EUPE
2022-05-10,0.7008614540100098,0.815,EUPE
2022-05-11,0.6668106317520142,0.845,EUPE
2022-05-12,0.6255651712417603,0.835,EUPE
2022-05-13,0.6808512806892395,0.81,EUPE
2022-05-17,0.6969315409660339,0.81,EUPE
2022-05-19,0.6489928960800171,0.82,EUPE
2022-05-20,0.6252896785736084,0.825,EUPE
2022-05-23,0.6406344771385193,0.82,EUPE
2022-05-24,0.6366750597953796,0.81,EUPE
2022-05-25,0.6450797319412231,0.81,EUPE
2022-05-26,0.6880934238433838,0.8,EUPE
2022-05-27,0.6591049432754517,0.8,EUPE
2022-05-30,0.6261640787124634,0.8,EUPE
2022-05-31,0.6626442074775696,0.8,EUPE
2022-01-03,0.6861021518707275,0.6853,HPMT
2022-01-04,0.6963717937469482,0.7052,HPMT
2022-01-05,0.7024028301239014,0.7101,HPMT
2022-01-06,0.6999081373214722,0.73,HPMT
2022-01-07,0.7203729748725891,0.7151,HPMT
2022-01-10,0.687209963798523,0.7201,HPMT
2022-01-11,0.6960753202438354,0.6704,HPMT
2022-01-12,0.7221326231956482,0.6803,HPMT
2022-01-13,0.730402410030365,0.6654,HPMT
2022-01-14,0.6880329847335815,0.6456,HPMT
2022-01-17,0.6641535758972168,0.6555,HPMT
2022-01-19,0.6785479784011841,0.6505,HPMT
2022-01-20,0.6635899543762207,0.6853,HPMT
2022-01-21,0.6866610050201416,0.6654,HPMT
2022-01-24,0.7088152766227722,0.6903,HPMT
2022-01-25,0.6732828617095947,0.6555,HPMT
2022-01-26,0.6575354337692261,0.6754,HPMT
2022-01-27,0.6904457807540894,0.6505,HPMT
2022-01-28,0.7118269801139832,0.6505,HPMT
2022-01-31,0.6605628132820129,0.6605,HPMT
2022-02-03,0.6214631795883179,0.6605,HPMT
2022-02-04,0.6456277966499329,0.6853,HPMT
2022-02-07,0.658918023109436,0.6903,HPMT
2022-02-08,0.649688720703125,0.7052,HPMT
2022-02-09,0.6836615800857544,0.7002,HPMT
2022-02-10,0.6469415426254272,0.6952,HPMT
2022-02-11,0.6398420333862305,0.6903,HPMT
2022-02-14,0.6792781352996826,0.7052,HPMT
2022-02-15,0.6890750527381897,0.6704,HPMT
2022-02-16,0.6332012414932251,0.7052,HPMT
2022-02-17,0.6212493181228638,0.7201,HPMT
2022-02-18,0.6325583457946777,0.7101,HPMT
2022-02-21,0.612431526184082,0.6803,HPMT
2022-02-22,0.6372368335723877,0.6208,HPMT
2022-02-23,0.6727390885353088,0.6406,HPMT
2022-02-24,0.6344871520996094,0.6009,HPMT
2022-02-25,0.6118929386138916,0.6108,HPMT
2022-02-28,0.6395077705383301,0.6009,HPMT
2022-03-01,0.6669650673866272,0.5612,HPMT
2022-03-02,0.6207576394081116,0.5363,HPMT
2022-03-03,0.5830597877502441,0.5264,HPMT
2022-03-04,0.6042588949203491,0.5214,HPMT
2022-03-07,0.6066362261772156,0.4916,HPMT
2022-03-08,0.6110408306121826,0.4966,HPMT
2022-03-09,0.6536010503768921,0.5214,HPMT
2022-03-10,0.6093117594718933,0.5115,HPMT
2022-03-11,0.5815184116363525,0.515,HPMT
2022-03-14,0.6287899017333984,0.51,HPMT
2022-03-15,0.6504763960838318,0.49,HPMT
2022-03-16,0.6033997535705566,0.505,HPMT
2022-03-17,0.5882415175437927,0.505,HPMT
2022-03-18,0.6135708093643188,0.51,HPMT
2022-03-21,0.6023571491241455,0.53,HPMT
2022-03-22,0.6121276617050171,0.53,HPMT
2022-03-23,0.6482582688331604,0.54,HPMT
2022-03-24,0.612788200378418,0.54,HPMT
2022-03-25,0.592739462852478,0.54,HPMT
2022-03-28,0.6171675324440002,0.535,HPMT
2022-03-29,0.6437931656837463,0.535,HPMT
2022-03-30,0.6044746041297913,0.525,HPMT
2022-03-31,0.5838565826416016,0.525,HPMT
2022-04-01,0.60530686378479,0.535,HPMT
2022-04-04,0.6100296378135681,0.54,HPMT
2022-04-05,0.6070907115936279,0.565,HPMT
2022-04-06,0.635930597782135,0.57,HPMT
2022-04-07,0.6011141538619995,0.57,HPMT
2022-04-08,0.5884186625480652,0.55,HPMT
2022-04-11,0.6237897276878357,0.545,HPMT
2022-04-12,0.6426820158958435,0.56,HPMT
2022-04-13,0.6011443138122559,0.56,HPMT
2022-04-14,0.564014196395874,0.545,HPMT
2022-04-15,0.5968167185783386,0.545,HPMT
2022-04-18,0.5742557048797607,0.54,HPMT
2022-04-20,0.5902388095855713,0.54,HPMT
2022-04-21,0.6254740953445435,0.54,HPMT
2022-04-22,0.5865517258644104,0.54,HPMT
2022-04-25,0.5736624002456665,0.53,HPMT
2022-04-26,0.5980992317199707,0.53,HPMT
2022-04-27,0.6207548975944519,0.535,HPMT
2022-04-28,0.5799945592880249,0.535,HPMT
2022-04-29,0.5416702628135681,0.535,HPMT
2022-05-05,0.5584765672683716,0.535,HPMT
2022-05-06,0.5601805448532104,0.53,HPMT
2022-05-09,0.5632126331329346,0.515,HPMT
2022-05-10,0.5964769721031189,0.51,HPMT
2022-05-11,0.5652938485145569,0.525,HPMT
2022-05-12,0.5508495569229126,0.5,HPMT
2022-05-13,0.5804997086524963,0.5,HPMT
2022-05-17,0.5912080407142639,0.5,HPMT
2022-05-18,0.5538837909698486,0.51,HPMT
2022-01-03,2.335209369659424,2.22,ICAP
2022-01-04,2.0221667289733887,2.25,ICAP
2022-01-05,2.1702959537506104,2.24,ICAP
2022-01-06,2.2010440826416016,2.24,ICAP
2022-01-07,2.344578742980957,2.23,ICAP
2022-01-10,2.360766649246216,2.2,ICAP
2022-01-11,2.0013256072998047,2.18,ICAP
2022-01-12,2.4047443866729736,2.18,ICAP
2022-01-13,2.392017602920532,2.15,ICAP
2022-01-14,2.2152059078216557,2.11,ICAP
2022-01-17,2.34094762802124,2.1,ICAP
2022-01-19,2.1522107124328613,2.1,ICAP
2022-01-20,2.301208972930908,2.07,ICAP
2022-01-21,2.309480905532837,2.07,ICAP
2022-01-24,2.368959903717041,2.08,ICAP
2022-01-25,2.331969976425171,2.05,ICAP
2022-01-27,2.078484535217285,2.02,ICAP
2022-01-28,2.353285312652588,2.02,ICAP
2022-01-31,2.3059797286987305,2.01,ICAP
2022-02-04,2.316025972366333,2.01,ICAP
2022-02-07,2.458310127258301,2.0,ICAP
2022-02-08,2.222651958465576,2.05,ICAP
2022-02-09,2.3641505241394043,2.05,ICAP
2022-02-10,2.389930963516236,2.02,ICAP
2022-02-11,2.451568126678467,2.04,ICAP
2022-02-14,2.470598697662353,2.03,ICAP
2022-02-16,2.232600688934326,2.03,ICAP
2022-02-17,2.490358352661133,2.03,ICAP
2022-02-18,2.496208667755127,2.05,ICAP
2022-02-21,2.5035414695739746,2.02,ICAP
2022-02-22,2.591108798980713,2.01,ICAP
2022-02-23,2.370570659637451,2.01,ICAP
2022-02-24,2.4787697792053223,2.01,ICAP
2022-02-25,2.5963850021362305,2.05,ICAP
2022-03-01,2.6665282249450684,2.02,ICAP
2022-03-02,2.5964674949646,2.02,ICAP
2022-03-03,2.4076290130615234,2.02,ICAP
2022-03-04,2.683878898620605,2.01,ICAP
2022-03-07,2.656484603881836,1.99,ICAP
2022-03-08,2.673196315765381,1.97,ICAP
2022-03-09,2.7744503021240234,1.98,ICAP
2022-03-10,2.5718798637390137,1.98,ICAP
2022-03-11,2.7381134033203125,1.97,ICAP
2022-03-14,2.7937402725219727,1.95,ICAP
2022-03-15,2.905539035797119,1.95,ICAP
2022-03-16,2.821929454803467,1.95,ICAP
2022-03-17,2.4862871170043945,1.96,ICAP
2022-03-18,2.8565921783447266,1.97,ICAP
2022-03-21,2.884493112564087,1.95,ICAP
2022-03-22,2.817779541015625,1.93,ICAP
2022-03-23,2.689892292022705,1.94,ICAP
2022-03-24,2.516267776489258,1.96,ICAP
2022-03-25,2.6756691932678223,1.97,ICAP
2022-03-28,2.657816171646118,1.99,ICAP
2022-03-29,2.839290142059326,2.02,ICAP
2022-03-30,2.729903221130371,2.08,ICAP
2022-03-31,2.4568898677825928,2.1,ICAP
2022-04-04,2.7759313583374023,2.15,ICAP
2022-04-05,2.8108222484588623,2.15,ICAP
2022-04-06,2.91254997253418,2.15,ICAP
2022-04-07,2.5744338035583496,2.19,ICAP
2022-04-08,2.521559238433838,2.19,ICAP
2022-04-11,2.491721868515014,2.2,ICAP
2022-04-12,2.5737078189849854,2.2,ICAP
2022-04-14,2.606393814086914,2.15,ICAP
2022-04-15,2.543916702270508,2.13,ICAP
2022-04-21,2.4299442768096924,2.13,ICAP
2022-04-25,2.520458936691284,2.08,ICAP
2022-04-26,2.6487021446228027,2.15,ICAP
2022-04-27,2.825552463531494,2.18,ICAP
2022-04-28,2.5811357498168945,2.19,ICAP
2022-04-29,2.466128349304199,2.17,ICAP
2022-05-06,2.445333480834961,2.15,ICAP
2022-05-09,2.5427136421203613,2.04,ICAP
2022-05-10,2.604193687438965,2.01,ICAP
2022-05-11,2.5425074100494385,2.01,ICAP
2022-05-13,2.40452241897583,2.0,ICAP
2022-05-17,2.65946102142334,2.05,ICAP
2022-05-18,2.6987643241882324,2.07,ICAP
2022-05-19,2.7490780353546143,2.05,ICAP
2022-05-20,2.670753002166748,2.11,ICAP
2022-05-23,2.498624324798584,2.03,ICAP
